time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
07:04:15,0.0,0.04,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-34,-20,-440,-37,-1,-11,-125,0,0,0,0
07:04:45,0.0,0.03,0.03,29.7,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,8,-35,-21,-442,-37,-2,-11,-124,0,0,0,0
07:05:15,0.0,0.0,0.03,30.0,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-443,-37,-1,-10,-125,0,0,0,0
07:05:45,0.0,0.02,0.08,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-442,-37,-2,-11,-125,0,0,0,0
07:06:15,0.0,0.06,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,8,-34,-21,-441,-37,-2,-11,-125,0,0,0,0
07:06:45,0.0,0.01,0.02,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-35,-22,-442,-37,-2,-11,-125,0,0,0,0
07:07:15,0.0,0.01,0.07,30.0,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,8,-35,-21,-442,-37,-1,-10,-125,0,0,0,0
07:07:45,0.02,0.01,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-35,-21,-439,-38,-2,-11,-125,0,0,0,0
07:08:15,0.0,0.03,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,143,9,-35,-21,-442,-37,-2,-10,-125,0,0,0,0
07:08:45,0.0,0.02,0.06,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,9,-35,-21,-440,-38,-2,-11,-125,0,0,0,0
07:09:15,0.02,0.0,0.01,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,143,9,-33,-21,-441,-37,-1,-10,-125,0,0,0,0
07:09:45,0.0,0.03,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-154,144,9,-34,-21,-442,-36,-2,-11,-125,0,0,0,0
07:10:15,0.0,0.03,0.02,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-34,-21,-442,-38,-1,-10,-124,0,0,0,0
07:10:45,0.0,0.02,0.05,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-33,-21,-441,-37,-1,-11,-125,0,0,0,0
07:11:15,0.0,0.0,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,8,-34,-21,-439,-37,-1,-11,-124,0,0,0,0
07:11:45,0.0,0.03,0.06,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-9,-155,143,9,-34,-21,-442,-37,-1,-11,-126,0,0,0,0
07:12:15,0.0,0.03,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,144,8,-34,-21,-439,-37,-1,-10,-125,0,0,0,0
07:12:45,0.0,0.01,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,9,-34,-21,-443,-37,-1,-11,-125,0,0,0,0
07:13:15,0.0,0.0,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-154,143,9,-35,-21,-442,-37,-1,-11,-125,0,0,0,0
07:13:45,0.0,0.0,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-35,-21,-440,-36,-1,-11,-125,0,0,0,0
07:14:15,0.0,0.0,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,143,9,-34,-21,-443,-37,-1,-10,-125,0,0,0,0
07:14:45,0.0,0.04,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-33,-20,-441,-37,-2,-10,-125,0,0,0,0
07:15:15,0.0,0.02,0.06,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-34,-21,-442,-37,-1,-11,-125,0,0,0,0
07:15:45,0.0,0.03,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,144,9,-35,-22,-440,-38,-2,-11,-125,0,0,0,0
07:16:15,0.0,0.02,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-441,-38,-1,-11,-126,0,0,0,0
07:16:45,0.0,0.02,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,143,9,-35,-21,-440,-37,-1,-11,-125,0,0,0,0
07:17:15,0.0,0.02,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,143,9,-36,-21,-442,-37,-1,-10,-125,0,0,0,0
07:17:45,0.0,0.01,0.04,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-33,-21,-441,-37,-2,-11,-125,0,0,0,0
07:18:15,0.0,0.05,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,145,9,-33,-21,-440,-37,-1,-11,-125,0,0,0,0
07:18:45,0.0,0.04,0.05,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-441,-38,-2,-10,-125,0,0,0,0
07:19:15,0.0,0.01,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,145,9,-34,-21,-440,-37,-2,-11,-125,0,0,0,0
07:19:45,0.0,0.02,0.01,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,9,-34,-21,-442,-37,-1,-11,-125,0,0,0,0
07:20:15,0.0,0.0,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-21,-440,-38,-1,-11,-125,0,0,0,0
07:20:45,0.0,0.0,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-21,-442,-38,-2,-11,-125,0,0,0,0
07:21:15,0.0,0.03,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,8,-34,-21,-441,-37,-1,-10,-125,0,0,0,0
07:21:45,0.0,0.03,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-21,-441,-38,-1,-11,-125,0,0,0,0
07:22:15,0.0,0.01,0.06,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-440,-37,0,-11,-125,0,0,0,0
07:22:45,0.0,0.02,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,8,-34,-21,-440,-36,-1,-10,-125,0,0,0,0
07:23:15,0.03,0.01,0.08,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,143,9,-35,-21,-443,-37,-1,-10,-125,0,0,0,0
07:23:45,0.0,0.0,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-9,-155,144,9,-34,-21,-441,-36,-2,-11,-125,0,0,0,0
07:24:15,0.0,0.01,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,9,-34,-21,-441,-37,-2,-11,-125,0,0,0,0
07:24:45,0.0,0.03,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,144,9,-34,-21,-443,-37,-2,-11,-125,0,0,0,0
07:25:15,0.0,0.03,0.05,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,143,9,-34,-21,-442,-36,-1,-11,-125,0,0,0,0
07:25:45,0.0,0.0,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,9,-34,-21,-441,-37,-2,-10,-125,0,0,0,0
07:26:15,0.0,0.0,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-33,-22,-440,-37,-2,-11,-125,0,0,0,0
07:26:45,0.0,0.02,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,145,9,-34,-21,-442,-38,0,-11,-125,0,0,0,0
07:27:15,0.0,0.01,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-440,-36,-1,-11,-126,0,0,0,0
07:27:45,0.0,0.0,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-35,-21,-442,-36,-1,-11,-125,0,0,0,0
07:28:15,0.0,0.01,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-9,-156,144,9,-34,-21,-440,-36,-1,-10,-125,0,0,0,0
07:28:45,0.0,0.0,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,144,9,-34,-21,-440,-36,-1,-11,-125,0,0,0,0
07:29:15,0.01,0.01,0.01,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-442,-37,-1,-10,-125,0,0,0,0
07:29:45,0.0,0.02,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-33,-21,-441,-37,-1,-11,-125,0,0,0,0
07:30:15,0.0,0.0,0.02,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-33,-21,-441,-38,-1,-11,-125,0,0,0,0
07:30:45,0.0,0.0,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-22,-439,-37,-2,-10,-125,0,0,0,0
07:31:15,0.0,0.03,0.07,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,144,9,-34,-21,-440,-37,-1,-11,-125,0,0,0,0
07:31:45,0.0,0.01,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-439,-37,-2,-10,-125,0,0,0,0
07:32:15,0.0,0.03,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-34,-21,-440,-37,-1,-11,-125,0,0,0,0
07:32:45,0.0,0.02,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-442,-37,-2,-10,-124,0,0,0,0
07:33:15,0.0,0.02,0.06,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-154,143,9,-34,-22,-441,-38,-1,-11,-125,0,0,0,0
07:33:45,0.0,0.01,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,143,9,-34,-22,-443,-38,-2,-11,-125,0,0,0,0
07:34:15,0.0,0.02,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-22,-440,-38,-2,-11,-125,0,0,0,0
07:34:45,0.0,0.07,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-35,-22,-440,-37,-1,-11,-126,0,0,0,0
07:35:15,0.0,0.06,0.03,30.0,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,9,-35,-21,-441,-37,-2,-11,-125,0,0,0,0
07:35:45,0.0,0.03,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-34,-21,-442,-36,-1,-11,-125,0,0,0,0
07:36:15,0.0,0.03,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-21,-441,-38,-1,-11,-126,0,0,0,0
07:36:45,0.0,0.01,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-9,-155,144,9,-34,-22,-441,-38,-2,-11,-125,0,0,0,0
07:37:15,0.02,0.02,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-33,-21,-440,-36,0,-11,-125,0,0,0,0
07:37:45,0.03,0.03,0.07,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-154,143,9,-35,-22,-442,-37,-1,-11,-126,0,0,0,0
07:38:15,0.0,0.0,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-33,-21,-440,-37,-2,-11,-125,0,0,0,0
07:38:45,0.0,0.02,0.09,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,145,9,-34,-22,-441,-38,-2,-11,-125,0,0,0,0
07:39:15,0.0,0.0,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,10,-35,-22,-439,-38,-2,-10,-125,0,0,0,0
07:39:45,0.0,0.06,0.04,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-33,-21,-439,-37,-1,-10,-126,0,0,0,0
07:40:15,0.0,0.0,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-34,-21,-439,-36,-1,-11,-126,0,0,0,0
07:40:45,0.0,0.03,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,9,-34,-21,-441,-38,-1,-10,-126,0,0,0,0
07:41:15,0.0,0.03,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,145,9,-35,-22,-440,-38,-1,-11,-125,0,0,0,0
07:41:45,0.0,0.0,0.01,30.0,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,145,9,-34,-21,-441,-37,0,-11,-125,0,0,0,0
07:42:15,0.0,0.03,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-21,-442,-38,-1,-11,-125,0,0,0,0
07:42:45,0.0,0.01,0.02,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,145,9,-35,-21,-441,-36,0,-11,-125,0,0,0,0
07:43:15,0.0,0.03,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-34,-21,-440,-37,-2,-11,-125,0,0,0,0
07:43:45,0.0,0.0,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,145,9,-35,-21,-442,-37,-1,-10,-126,0,0,0,0
07:44:15,0.0,0.03,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,10,-35,-22,-443,-38,-1,-10,-125,0,0,0,0
07:44:45,0.0,0.01,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,10,-35,-22,-439,-37,-1,-11,-125,0,0,0,0
07:45:15,0.01,0.01,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,143,10,-35,-22,-439,-37,0,-11,-125,0,0,0,0
07:45:45,0.0,0.03,0.05,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-35,-21,-441,-37,-2,-10,-126,0,0,0,0
07:46:15,0.01,0.02,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,146,10,-33,-21,-441,-37,0,-11,-125,0,0,0,0
07:46:45,0.0,0.0,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,10,-34,-21,-441,-37,-1,-11,-125,0,0,0,0
07:47:15,0.0,0.02,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-22,-440,-37,-1,-11,-125,0,0,0,0
07:47:45,0.0,0.03,0.02,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,145,10,-35,-22,-439,-37,-1,-10,-125,0,0,0,0
07:48:15,0.0,0.0,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-35,-21,-442,-37,-1,-11,-125,0,0,0,0
07:48:45,0.0,0.0,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,10,-35,-21,-441,-37,-1,-11,-125,0,0,0,0
07:49:15,0.0,0.01,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-154,145,10,-34,-21,-441,-37,0,-10,-125,0,0,0,0
07:49:45,0.0,0.01,0.0,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,10,-34,-22,-440,-36,-1,-11,-125,0,0,0,0
07:50:15,0.0,0.03,0.06,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,146,10,-33,-21,-441,-38,-1,-10,-125,0,0,0,0
07:50:45,0.0,0.0,0.04,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,146,10,-35,-22,-441,-37,-2,-11,-126,0,0,0,0
07:51:15,0.0,0.02,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,146,9,-35,-22,-440,-37,-1,-10,-125,0,0,0,0
07:51:45,0.0,0.01,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,146,9,-35,-21,-439,-37,-1,-10,-125,0,0,0,0
07:52:15,0.0,0.0,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,146,9,-35,-21,-439,-36,-1,-10,-125,0,0,0,0
07:52:45,0.0,0.0,0.02,30.0,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-154,145,10,-33,-21,-443,-36,-1,-11,-125,0,0,0,0
07:53:15,0.0,0.0,0.01,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,10,-34,-21,-442,-37,-1,-10,-125,0,0,0,0
07:53:45,0.0,0.0,0.04,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,10,-34,-21,-441,-37,-2,-11,-125,0,0,0,0
07:54:15,0.02,0.02,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-21,-442,-37,-1,-11,-125,0,0,0,0
07:54:45,0.0,0.02,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,10,-34,-22,-440,-38,-1,-11,-125,0,0,0,0
07:55:15,0.0,0.01,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,10,-34,-21,-443,-36,-1,-11,-124,0,0,0,0
07:55:45,0.0,0.0,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,10,-34,-21,-441,-37,0,-11,-126,0,0,0,0
07:56:15,0.0,0.01,0.01,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-34,-21,-441,-37,-2,-10,-125,0,0,0,0
07:56:45,0.01,0.02,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,10,-34,-22,-442,-38,-2,-11,-125,0,0,0,0
07:57:15,0.0,0.01,0.03,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-34,-21,-440,-37,-1,-11,-125,0,0,0,0
07:57:45,0.0,0.03,0.02,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-157,144,9,-35,-22,-443,-37,-1,-11,-125,0,0,0,0
07:58:15,0.0,0.03,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-155,144,9,-35,-21,-443,-37,-2,-11,-125,0,0,0,0
07:58:45,0.0,0.02,0.03,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,145,9,-35,-21,-441,-38,-1,-10,-125,0,0,0,0
07:59:15,0.0,0.03,0.04,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-35,-21,-440,-37,-1,-11,-125,0,0,0,0
07:59:45,0.01,0.02,0.02,29.9,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,144,9,-35,-22,-439,-38,0,-11,-125,0,0,0,0
08:00:15,0.0,0.0,0.02,29.8,0.386,0.233,0.685,0.67,0.061,0.246,0.18,0.154,0.245,0.139,0.139,0.066,0.061,0.206,0.245,-10,-156,143,9,-34,-22,-440,-37,-2,-11,-124,0,0,0,0
